,year,month,day,hour,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,cos,sin,weekdays,NE_strength,NW_strength,NS_strength,cv_strength
6917,2010,10,17,5,23.0,-6,8.0,1028.0,SE,79.55,0,0,0.24632708637123274,-0.9691867552334066,0.0,0.0,0.0,79.55,0.0
6918,2010,10,17,6,34.0,-6,8.0,1028.0,SE,82.68,0,0,0.2470221804809357,-0.9690098257244062,0.0,0.0,0.0,82.68,0.0
6919,2010,10,17,7,34.0,-6,8.0,1029.0,SE,85.81,0,0,0.24771714750763826,-0.9688323976987344,1.0,0.0,0.0,85.81,0.0
6920,2010,10,17,8,44.0,-5,8.0,1029.0,SE,88.94,0,0,0.2484119870938104,-0.9686544712476708,1.0,0.0,0.0,88.94,0.0
6921,2010,10,17,9,41.0,-4,8.0,1030.0,SE,90.73,0,0,0.2491066988819817,-0.9684760464627516,1.0,0.0,0.0,90.73,0.0
6922,2010,10,17,10,39.0,-4,8.0,1030.0,SE,92.52,0,0,0.24980128251475325,-0.9682971234357688,1.0,0.0,0.0,92.52,0.0
6923,2010,10,17,11,38.0,-5,9.0,1030.0,SE,95.65,0,0,0.25049573763478883,-0.9681177022587714,1.0,0.0,0.0,95.65,0.0
6924,2010,10,17,12,40.0,-5,9.0,1030.0,SE,97.44,0,0,0.25119006388481924,-0.9679377830240642,0.0,0.0,0.0,97.44,0.0
6925,2010,10,17,13,46.0,-4,9.0,1029.0,SE,99.23,0,0,0.2518842609076414,-0.9677573658242088,0.0,0.0,0.0,99.23,0.0
6926,2010,10,17,14,47.0,-4,9.0,1028.0,SE,101.02,0,0,0.2525783283461187,-0.967576450752022,1.0,0.0,0.0,101.02,0.0
6927,2010,10,17,15,44.0,-4,9.0,1028.0,SE,102.81,0,0,0.25327226584318063,-0.9673950379005782,1.0,0.0,0.0,102.81,0.0
6928,2010,10,17,16,51.0,-4,9.0,1028.0,SE,104.6,0,0,0.2539660730418267,-0.967213127363206,1.0,0.0,0.0,104.6,0.0
6929,2010,10,17,17,64.0,-3,9.0,1027.0,SE,106.39,0,0,0.2546597495851175,-0.9670307192334924,1.0,0.0,0.0,106.39,0.0
6930,2010,10,17,18,59.0,-3,8.0,1028.0,cv,0.89,0,0,0.2553532951161868,-0.9668478136052776,1.0,0.0,0.0,0.0,0.89
6931,2010,10,17,19,64.0,-1,8.0,1028.0,cv,1.78,0,0,0.2560467092782325,-0.96666441057266,0.0,0.0,0.0,0.0,1.78
6932,2010,10,17,20,62.0,0,8.0,1029.0,cv,2.67,0,0,0.2567399917145199,-0.9664805102299934,0.0,0.0,0.0,0.0,2.67
6933,2010,10,17,21,73.0,0,8.0,1029.0,cv,3.56,0,0,0.25743314206838563,-0.966296112671886,1.0,0.0,0.0,0.0,3.56
6934,2010,10,17,22,80.0,2,8.0,1029.0,SE,0.89,0,0,0.25812615998322824,-0.9661112179932044,1.0,0.0,0.0,0.89,0.0
6935,2010,10,17,23,89.0,3,8.0,1029.0,cv,0.45,0,0,0.25881904510252113,-0.9659258262890682,1.0,0.0,0.0,0.0,0.45
6936,2010,10,18,0,81.0,1,8.0,1029.0,SE,0.89,0,0,0.25951179706979943,-0.965739937654855,1.0,0.0,0.0,0.89,0.0
6937,2010,10,18,1,73.0,1,8.0,1029.0,SE,1.78,0,0,0.2602044155286725,-0.9655535521861964,1.0,0.0,0.0,1.78,0.0
6938,2010,10,18,2,92.0,1,8.0,1028.0,cv,0.89,0,0,0.2608969001228152,-0.9653666699789804,0.0,0.0,0.0,0.0,0.89
6939,2010,10,18,3,86.0,1,8.0,1028.0,SE,0.89,0,0,0.261589250495971,-0.9651792911293507,0.0,0.0,0.0,0.89,0.0
6940,2010,10,18,4,90.0,2,8.0,1028.0,cv,0.89,0,0,0.2622814662919561,-0.9649914157337056,1.0,0.0,0.0,0.0,0.89
6941,2010,10,18,5,80.0,2,8.0,1028.0,cv,1.78,0,0,0.26297354715464977,-0.9648030438887002,1.0,0.0,0.0,0.0,1.78
6942,2010,10,18,6,71.0,2,8.0,1028.0,cv,2.67,0,0,0.2636654927280076,-0.9646141756912434,1.0,0.0,0.0,0.0,2.67
6943,2010,10,18,7,83.0,1,8.0,1028.0,cv,3.56,0,0,0.26435730265604795,-0.9644248112385012,1.0,0.0,0.0,0.0,3.56
6944,2010,10,18,8,77.0,0,8.0,1029.0,cv,4.45,0,0,0.26504897658286497,-0.9642349506278932,1.0,0.0,0.0,0.0,4.45
6945,2010,10,18,9,69.0,0,8.0,1029.0,SE,3.13,0,0,0.26574051415261923,-0.9640445939570956,0.0,0.0,0.0,3.13,0.0
6946,2010,10,18,10,64.0,2,8.0,1028.0,cv,0.45,0,0,0.2664319150095425,-0.9638537413240392,0.0,0.0,0.0,0.0,0.45
6947,2010,10,18,11,66.0,3,8.0,1027.0,NW,3.13,0,0,0.26712317879793673,-0.9636623928269098,1.0,0.0,3.13,0.0,0.0
6948,2010,10,18,12,71.0,2,8.0,1027.0,NW,4.92,0,0,0.2678143051621745,-0.9634705485641488,1.0,0.0,4.92,0.0,0.0
6949,2010,10,18,13,75.0,5,7.0,1026.0,NW,9.84,0,1,0.2685052937466981,-0.9632782086344522,1.0,0.0,9.84,0.0,0.0
6950,2010,10,18,14,79.0,5,6.0,1025.0,NW,12.97,0,2,0.2691961441960233,-0.9630853731367712,1.0,0.0,12.97,0.0,0.0
6951,2010,10,18,15,75.0,5,6.0,1025.0,NW,16.99,0,3,0.26988685615473457,-0.962892042170312,1.0,0.0,16.99,0.0,0.0
6952,2010,10,18,16,68.0,6,6.0,1025.0,NW,20.12,0,4,0.27057742926748823,-0.9626982158345352,0.0,0.0,20.12,0.0,0.0
6953,2010,10,18,17,64.0,6,6.0,1025.0,NW,23.25,0,5,0.2712678631790121,-0.9625038942291572,0.0,0.0,23.25,0.0,0.0
6954,2010,10,18,18,50.0,6,6.0,1025.0,NW,26.38,0,6,0.2719581575341048,-0.9623090774541488,1.0,0.0,26.38,0.0,0.0
6955,2010,10,18,19,47.0,6,6.0,1026.0,cv,0.89,0,7,0.27264831197764017,-0.9621137656097346,1.0,0.0,0.0,0.0,0.89
6956,2010,10,18,20,47.0,6,6.0,1026.0,NW,1.79,0,8,0.27333832615455805,-0.9619179587963956,1.0,0.0,1.79,0.0,0.0
6957,2010,10,18,21,41.0,6,7.0,1026.0,cv,0.89,0,9,0.2740281997098772,-0.961721657114866,1.0,0.0,0.0,0.0,0.89
6958,2010,10,18,22,38.0,6,6.0,1026.0,cv,1.78,0,10,0.2747179322886819,-0.9615248606661354,1.0,0.0,0.0,0.0,1.78
6959,2010,10,18,23,39.0,6,7.0,1026.0,SE,1.79,0,0,0.27540752353613424,-0.9613275695514478,0.0,0.0,0.0,1.79,0.0
6960,2010,10,19,0,42.0,5,7.0,1026.0,NW,1.79,0,0,0.27609697309746883,-0.9611297838723007,0.0,0.0,1.79,0.0,0.0
6961,2010,10,19,1,43.0,6,7.0,1025.0,SE,3.13,0,0,0.27678628061798816,-0.9609315037304482,1.0,0.0,0.0,3.13,0.0
6962,2010,10,19,2,40.0,6,7.0,1025.0,cv,0.89,0,0,0.2774754457430745,-0.9607327292278962,1.0,0.0,0.0,0.0,0.89
6963,2010,10,19,3,45.0,6,7.0,1025.0,cv,1.78,0,0,0.27816446811817674,-0.9605334604669074,1.0,0.0,0.0,0.0,1.78
6964,2010,10,19,4,52.0,6,7.0,1025.0,SE,0.89,0,0,0.2788533473888239,-0.9603336975499964,1.0,0.0,0.0,0.89,0.0
6965,2010,10,19,5,57.0,6,7.0,1025.0,SE,1.78,0,0,0.2795420832006117,-0.9601334405799344,1.0,0.0,0.0,1.78,0.0
6966,2010,10,19,6,61.0,6,7.0,1026.0,cv,0.89,0,0,0.280230675199216,-0.9599326896597444,0.0,0.0,0.0,0.0,0.89
6967,2010,10,19,7,57.0,7,7.0,1026.0,cv,1.34,0,0,0.2809191230303829,-0.9597314448927056,0.0,0.0,0.0,0.0,1.34
6968,2010,10,19,8,63.0,7,8.0,1027.0,SE,0.89,0,0,0.28160742633993346,-0.95952970638235,1.0,0.0,0.0,0.89,0.0
6969,2010,10,19,9,73.0,7,8.0,1028.0,cv,0.89,0,0,0.2822955847737634,-0.9593274742324641,1.0,0.0,0.0,0.0,0.89
6970,2010,10,19,10,60.0,7,8.0,1028.0,cv,1.78,0,0,0.28298359797784195,-0.9591247485470882,1.0,0.0,0.0,0.0,1.78
6971,2010,10,19,11,81.0,7,9.0,1028.0,cv,2.67,0,0,0.2836714655982156,-0.9589215294305162,1.0,0.0,0.0,0.0,2.67
6972,2010,10,19,12,79.0,7,10.0,1027.0,SE,1.79,0,0,0.2843591872810033,-0.9587178169872964,1.0,0.0,0.0,1.79,0.0
6973,2010,10,19,13,89.0,7,10.0,1026.0,SE,3.58,0,0,0.2850467626723997,-0.9585136113222308,0.0,0.0,0.0,3.58,0.0
6974,2010,10,19,14,93.0,7,11.0,1026.0,cv,1.79,0,0,0.2857341914186749,-0.958308912540375,0.0,0.0,0.0,0.0,1.79
6975,2010,10,19,15,87.0,7,10.0,1026.0,SE,1.79,0,0,0.2864214731661745,-0.958103720747038,1.0,0.0,0.0,1.79,0.0
6976,2010,10,19,16,93.0,7,11.0,1027.0,cv,0.89,0,0,0.2871086075613186,-0.9578980360477836,1.0,0.0,0.0,0.0,0.89
6977,2010,10,19,17,84.0,7,11.0,1027.0,cv,1.34,0,0,0.2877955942506068,-0.9576918585484268,1.0,0.0,0.0,0.0,1.34
6978,2010,10,19,18,79.0,8,10.0,1027.0,SE,0.89,0,0,0.2884824328806086,-0.9574851883550394,1.0,0.0,0.0,0.89,0.0
6979,2010,10,19,19,89.0,8,10.0,1028.0,NE,0.89,0,0,0.28916912309797554,-0.9572780255739436,1.0,0.89,0.0,0.0,0.0
6980,2010,10,19,20,88.0,8,10.0,1028.0,SE,0.89,0,0,0.28985566454943235,-0.9570703703117168,0.0,0.0,0.0,0.89,0.0
6981,2010,10,19,21,82.0,7,9.0,1029.0,SE,2.68,0,0,0.29054205688178003,-0.9568622226751898,0.0,0.0,0.0,2.68,0.0
6982,2010,10,19,22,92.0,7,9.0,1029.0,SE,4.47,0,0,0.2912282997418999,-0.9566535827714452,1.0,0.0,0.0,4.47,0.0
6983,2010,10,19,23,91.0,6,9.0,1029.0,SE,6.26,0,0,0.2919143927767441,-0.9564444507078208,1.0,0.0,0.0,6.26,0.0
6984,2010,10,20,0,83.0,6,9.0,1028.0,SE,8.05,0,0,0.29260033563334875,-0.9562348265919056,1.0,0.0,0.0,8.05,0.0
6985,2010,10,20,1,80.0,7,9.0,1028.0,cv,0.89,0,0,0.2932861279588203,-0.9560247105315441,1.0,0.0,0.0,0.0,0.89
6986,2010,10,20,2,82.0,7,8.0,1028.0,cv,1.78,0,0,0.2939717694003496,-0.9558141026348312,1.0,0.0,0.0,0.0,1.78
6987,2010,10,20,3,88.0,7,8.0,1028.0,SE,1.79,0,0,0.2946572596051982,-0.9556030030101176,0.0,0.0,0.0,1.79,0.0
6988,2010,10,20,4,92.0,6,8.0,1028.0,NE,1.79,0,0,0.2953425982207113,-0.9553914117660046,0.0,1.79,0.0,0.0,0.0
6989,2010,10,20,5,81.0,7,8.0,1028.0,NE,2.68,0,0,0.29602778489430914,-0.9551793290113478,1.0,2.68,0.0,0.0,0.0
6990,2010,10,20,6,79.0,7,8.0,1028.0,cv,0.89,0,0,0.2967128192734896,-0.9549667548552554,1.0,0.0,0.0,0.0,0.89
6991,2010,10,20,7,86.0,6,8.0,1028.0,NW,0.89,0,0,0.29739770100583257,-0.9547536894070876,1.0,0.0,0.89,0.0,0.0
6992,2010,10,20,8,84.0,6,8.0,1029.0,NE,0.89,0,0,0.2980824297389905,-0.9545401327764588,1.0,0.89,0.0,0.0,0.0
6993,2010,10,20,9,75.0,7,9.0,1029.0,cv,0.89,0,0,0.2987670051207005,-0.954326085073235,1.0,0.0,0.0,0.0,0.89
6994,2010,10,20,10,82.0,6,9.0,1029.0,NE,1.79,0,0,0.2994514267987752,-0.954111546407535,0.0,1.79,0.0,0.0,0.0
6995,2010,10,20,11,89.0,7,10.0,1028.0,NW,1.79,0,0,0.3001356944211069,-0.9538965168897304,0.0,0.0,1.79,0.0,0.0
6996,2010,10,20,12,74.0,6,10.0,1028.0,cv,0.89,0,0,0.3008198076356677,-0.9536809966304456,1.0,0.0,0.0,0.0,0.89
6997,2010,10,20,13,87.0,6,10.0,1027.0,cv,1.78,0,0,0.3015037660905085,-0.9534649857405568,1.0,0.0,0.0,0.0,1.78
6998,2010,10,20,14,79.0,6,10.0,1026.0,cv,2.67,0,0,0.3021875694337594,-0.953248484331193,1.0,0.0,0.0,0.0,2.67
6999,2010,10,20,15,81.0,7,10.0,1026.0,cv,3.56,0,0,0.3028712173136327,-0.9530314925137356,1.0,0.0,0.0,0.0,3.56
7000,2010,10,20,16,78.0,7,10.0,1026.0,NE,1.79,0,0,0.30355470937841816,-0.9528140103998178,1.0,1.79,0.0,0.0,0.0
7001,2010,10,20,17,73.0,7,10.0,1025.0,NE,2.68,0,0,0.30423804527648657,-0.9525960381013258,0.0,2.68,0.0,0.0,0.0
7002,2010,10,20,18,80.0,7,10.0,1026.0,NE,3.57,0,0,0.304921224656289,-0.9523775757303976,0.0,3.57,0.0,0.0,0.0
7003,2010,10,20,19,74.0,7,10.0,1026.0,cv,0.89,0,0,0.3056042471663562,-0.9521586233994233,1.0,0.0,0.0,0.0,0.89
7004,2010,10,20,20,85.0,7,9.0,1026.0,NE,0.89,0,0,0.30628711245530305,-0.9519391812210444,1.0,0.89,0.0,0.0,0.0
7005,2010,10,20,21,91.0,7,9.0,1026.0,NE,1.78,0,0,0.3069698201718194,-0.9517192493081564,1.0,1.78,0.0,0.0,0.0
7006,2010,10,20,22,86.0,7,9.0,1026.0,cv,0.45,0,0,0.3076523699646829,-0.9514988277739044,1.0,0.0,0.0,0.0,0.45
7007,2010,10,20,23,84.0,7,9.0,1026.0,cv,0.9,0,0,0.3083347614827457,-0.9512779167316868,1.0,0.0,0.0,0.0,0.9
7008,2010,10,21,0,88.0,8,9.0,1025.0,cv,1.35,0,0,0.30901699437494723,-0.9510565162951536,0.0,0.0,0.0,0.0,1.35
7009,2010,10,21,1,92.0,8,9.0,1025.0,NE,0.89,0,0,0.30969906829030525,-0.9508346265782062,0.0,0.89,0.0,0.0,0.0
7010,2010,10,21,2,93.0,8,9.0,1025.0,cv,0.45,0,0,0.3103809828779193,-0.9506122476949984,1.0,0.0,0.0,0.0,0.45
7011,2010,10,21,3,98.0,8,9.0,1024.0,NW,0.89,0,0,0.3110627377869741,-0.950389379759934,1.0,0.0,0.89,0.0,0.0
7012,2010,10,21,4,101.0,8,9.0,1024.0,NW,1.78,0,0,0.31174433266673074,-0.9501660228876712,1.0,0.0,1.78,0.0,0.0
7013,2010,10,21,5,102.0,8,9.0,1023.0,NE,0.89,0,0,0.3124257671665395,-0.949942177193117,1.0,0.89,0.0,0.0,0.0
7014,2010,10,21,6,95.0,8,9.0,1023.0,cv,0.45,0,0,0.3131070409358262,-0.949717842791432,1.0,0.0,0.0,0.0,0.45
7015,2010,10,21,7,100.0,8,9.0,1023.0,NW,0.89,0,0,0.3137881536241054,-0.949493019798026,0.0,0.0,0.89,0.0,0.0
7016,2010,10,21,8,103.0,8,10.0,1024.0,NE,0.89,0,0,0.3144691048809711,-0.9492677083285624,0.0,0.89,0.0,0.0,0.0
7017,2010,10,21,9,115.0,8,10.0,1024.0,NE,1.78,0,0,0.3151498943561012,-0.9490419084989546,1.0,1.78,0.0,0.0,0.0
7018,2010,10,21,10,130.0,8,10.0,1024.0,cv,0.89,0,0,0.3158305216992568,-0.9488156204253676,1.0,0.0,0.0,0.0,0.89
7019,2010,10,21,11,140.0,8,11.0,1023.0,NE,1.79,0,0,0.31651098656028165,-0.9485888442242176,1.0,1.79,0.0,0.0,0.0
7020,2010,10,21,12,154.0,8,11.0,1023.0,cv,0.89,0,0,0.3171912885891056,-0.9483615800121716,1.0,0.0,0.0,0.0,0.89
7021,2010,10,21,13,172.0,8,12.0,1022.0,NE,1.79,0,0,0.3178714274357396,-0.948133827906148,1.0,1.79,0.0,0.0,0.0
7022,2010,10,21,14,151.0,9,12.0,1021.0,cv,0.89,0,0,0.3185514027502796,-0.9479055880233164,0.0,0.0,0.0,0.0,0.89
7023,2010,10,21,15,127.0,9,12.0,1021.0,SE,1.79,0,0,0.3192312141829056,-0.9476768604810968,0.0,0.0,0.0,1.79,0.0
7024,2010,10,21,16,109.0,8,12.0,1021.0,SE,3.58,0,0,0.3199108613838817,-0.94744764539716,1.0,0.0,0.0,3.58,0.0
7025,2010,10,21,17,105.0,8,12.0,1021.0,SE,5.37,0,0,0.3205903440035562,-0.9472179428894291,1.0,0.0,0.0,5.37,0.0
7026,2010,10,21,18,96.0,8,12.0,1020.0,SE,6.26,0,0,0.3212696616923648,-0.9469877530760752,1.0,0.0,0.0,6.26,0.0
7027,2010,10,21,19,115.0,9,11.0,1021.0,SE,7.15,0,0,0.3219488141008225,-0.9467570760755232,1.0,0.0,0.0,7.15,0.0
7028,2010,10,21,20,161.0,10,11.0,1021.0,NE,0.89,0,0,0.3226278008795352,-0.9465259120064464,1.0,0.89,0.0,0.0,0.0
7029,2010,10,21,21,180.0,9,11.0,1021.0,cv,0.89,0,0,0.3233066216791905,-0.9462942609877696,0.0,0.0,0.0,0.0,0.89
7030,2010,10,21,22,179.0,9,11.0,1021.0,NE,0.89,0,0,0.3239852761505626,-0.9460621231386678,0.0,0.89,0.0,0.0,0.0
7031,2010,10,21,23,179.0,9,11.0,1021.0,NE,1.78,0,0,0.32466376394451074,-0.9458294985785668,1.0,1.78,0.0,0.0,0.0
7032,2010,10,22,0,184.0,9,11.0,1021.0,NE,2.67,0,0,0.3253420847119795,-0.9455963874271428,1.0,2.67,0.0,0.0,0.0
7033,2010,10,22,1,176.0,9,11.0,1021.0,NE,3.56,0,0,0.3260202381040025,-0.9453627898043214,1.0,3.56,0.0,0.0,0.0
7034,2010,10,22,2,164.0,9,11.0,1021.0,cv,0.45,0,0,0.3266982237716937,-0.9451287058302802,1.0,0.0,0.0,0.0,0.45
7035,2010,10,22,3,152.0,9,11.0,1020.0,cv,1.34,0,0,0.32737604136626003,-0.944894135625445,1.0,0.0,0.0,0.0,1.34
7036,2010,10,22,4,143.0,9,11.0,1020.0,NW,0.89,0,0,0.3280536905389881,-0.944659079310494,0.0,0.0,0.89,0.0,0.0
7037,2010,10,22,5,142.0,9,10.0,1021.0,NW,1.78,0,0,0.3287311709412573,-0.9444235370063528,0.0,0.0,1.78,0.0,0.0
7038,2010,10,22,6,137.0,9,10.0,1021.0,NW,3.57,0,0,0.3294084822245301,-0.9441875088341994,1.0,0.0,3.57,0.0,0.0
7039,2010,10,22,7,145.0,9,10.0,1021.0,NW,4.46,0,0,0.3300856240403564,-0.9439509949154608,1.0,0.0,4.46,0.0,0.0
7040,2010,10,22,8,146.0,9,11.0,1021.0,NE,0.89,0,0,0.3307625960403763,-0.9437139953718132,1.0,0.89,0.0,0.0,0.0
7041,2010,10,22,9,147.0,9,11.0,1022.0,cv,0.89,0,0,0.33143939787631155,-0.9434765103251844,1.0,0.0,0.0,0.0,0.89
7042,2010,10,22,10,154.0,9,12.0,1022.0,cv,1.78,0,0,0.33211602919997724,-0.9432385398977504,1.0,0.0,0.0,0.0,1.78
7043,2010,10,22,11,161.0,9,12.0,1021.0,NE,1.79,0,0,0.33279248966327285,-0.943000084211937,0.0,1.79,0.0,0.0,0.0
7044,2010,10,22,12,165.0,9,12.0,1021.0,SE,1.79,0,0,0.3334687789181867,-0.9427611433904208,0.0,0.0,0.0,1.79,0.0
7045,2010,10,22,13,161.0,10,13.0,1020.0,cv,0.89,0,0,0.3341448966167951,-0.9425217175561268,1.0,0.0,0.0,0.0,0.89
7046,2010,10,22,14,162.0,10,13.0,1019.0,NE,1.79,0,0,0.3348208424112626,-0.9422818068322304,1.0,1.79,0.0,0.0,0.0
7047,2010,10,22,15,182.0,10,13.0,1019.0,cv,0.89,0,0,0.3354966159538413,-0.9420414113421558,1.0,0.0,0.0,0.0,0.89
7048,2010,10,22,16,201.0,10,13.0,1019.0,cv,1.78,0,0,0.3361722168968746,-0.9418005312095766,1.0,0.0,0.0,0.0,1.78
7049,2010,10,22,17,197.0,11,13.0,1019.0,NE,0.89,0,0,0.3368476448927921,-0.9415591665584164,1.0,0.89,0.0,0.0,0.0
7050,2010,10,22,18,201.0,11,12.0,1019.0,NE,1.78,0,0,0.3375228995941131,-0.9413173175128472,0.0,1.78,0.0,0.0,0.0
7051,2010,10,22,19,195.0,10,12.0,1020.0,NW,1.79,0,0,0.3381979806534462,-0.9410749841972909,0.0,0.0,1.79,0.0,0.0
7052,2010,10,22,20,204.0,10,12.0,1020.0,NE,0.89,0,0,0.3388728877234893,-0.9408321667364182,1.0,0.89,0.0,0.0,0.0
7053,2010,10,22,21,187.0,10,12.0,1020.0,cv,0.89,0,0,0.3395476204570298,-0.940588865255149,1.0,0.0,0.0,0.0,0.89
7054,2010,10,22,22,174.0,10,12.0,1021.0,NW,1.79,0,0,0.3402221785069439,-0.9403450798786523,1.0,0.0,1.79,0.0,0.0
7055,2010,10,22,23,174.0,10,12.0,1020.0,NW,4.92,0,0,0.3408965615262012,-0.9401008107323452,1.0,0.0,4.92,0.0,0.0
7056,2010,10,23,0,178.0,10,12.0,1020.0,NW,6.71,0,0,0.3415707691678552,-0.9398560579418956,1.0,0.0,6.71,0.0,0.0
7057,2010,10,23,1,164.0,10,12.0,1020.0,NW,8.5,0,0,0.3422448010850556,-0.939610821633218,0.0,0.0,8.5,0.0,0.0
7058,2010,10,23,2,158.0,10,12.0,1020.0,cv,0.89,0,0,0.3429186569310393,-0.9393651019324766,0.0,0.0,0.0,0.0,0.89
7059,2010,10,23,3,158.0,10,11.0,1019.0,cv,1.78,0,0,0.3435923363591337,-0.939118898966085,1.0,0.0,0.0,0.0,1.78
7060,2010,10,23,4,158.0,10,12.0,1019.0,cv,2.67,0,0,0.34426583902276026,-0.938872212860704,1.0,0.0,0.0,0.0,2.67
7061,2010,10,23,5,160.0,10,12.0,1019.0,NW,1.79,0,1,0.3449391645754254,-0.9386250437432444,1.0,0.0,1.79,0.0,0.0
7062,2010,10,23,6,164.0,10,11.0,1019.0,NW,3.58,0,2,0.3456123126707336,-0.938377391740864,1.0,0.0,3.58,0.0,0.0
7063,2010,10,23,7,167.0,11,11.0,1019.0,NW,4.47,0,3,0.3462852829623739,-0.9381292569809708,1.0,0.0,4.47,0.0,0.0
7064,2010,10,23,8,173.0,11,12.0,1020.0,cv,0.89,0,4,0.3469580751041324,-0.9378806395912196,0.0,0.0,0.0,0.0,0.89
7065,2010,10,23,9,179.0,11,12.0,1020.0,NE,0.89,0,0,0.3476306887498839,-0.937631539699514,0.0,0.89,0.0,0.0,0.0
7066,2010,10,23,10,188.0,11,12.0,1020.0,NW,1.79,0,0,0.34830312355359555,-0.937381957434006,1.0,0.0,1.79,0.0,0.0
7067,2010,10,23,11,194.0,11,13.0,1019.0,NW,3.58,0,0,0.3489753791693267,-0.9371318929230958,1.0,0.0,3.58,0.0,0.0
7068,2010,10,23,12,225.0,12,15.0,1018.0,NE,1.79,0,0,0.3496474552512279,-0.9368813462954316,1.0,1.79,0.0,0.0,0.0
7069,2010,10,23,13,252.0,12,16.0,1018.0,cv,0.89,0,0,0.3503193514535447,-0.9366303176799092,1.0,0.0,0.0,0.0,0.89
7070,2010,10,23,14,257.0,12,16.0,1017.0,cv,1.78,0,0,0.35099106743061265,-0.9363788072056732,1.0,0.0,0.0,0.0,1.78
7071,2010,10,23,15,260.0,12,16.0,1017.0,cv,2.67,0,0,0.35166260283686074,-0.9361268150021153,0.0,0.0,0.0,0.0,2.67
7072,2010,10,23,16,271.0,13,15.0,1017.0,cv,3.56,0,0,0.35233395732681105,-0.9358743411988754,0.0,0.0,0.0,0.0,3.56
7073,2010,10,23,17,265.0,13,14.0,1017.0,NE,0.89,0,0,0.3530051305550786,-0.9356213859258412,1.0,0.89,0.0,0.0,0.0
7074,2010,10,23,18,271.0,13,14.0,1017.0,NE,1.78,0,0,0.3536761221763717,-0.9353679493131484,1.0,1.78,0.0,0.0,0.0
7075,2010,10,23,19,273.0,13,14.0,1018.0,cv,0.89,0,0,0.35434693184549204,-0.9351140314911792,1.0,0.0,0.0,0.0,0.89
7076,2010,10,23,20,261.0,12,13.0,1018.0,cv,1.78,0,0,0.3550175592173342,-0.9348596325905651,1.0,0.0,0.0,0.0,1.78
7077,2010,10,23,21,275.0,12,13.0,1018.0,cv,2.67,0,0,0.3556880039468889,-0.9346047527421836,1.0,0.0,0.0,0.0,2.67
7078,2010,10,23,22,278.0,12,13.0,1019.0,NW,0.89,0,0,0.3563582656892385,-0.9343493920771598,0.0,0.0,0.89,0.0,0.0
7079,2010,10,23,23,270.0,12,13.0,1019.0,NW,2.68,0,0,0.3570283440995602,-0.9340935507268671,0.0,0.0,2.68,0.0,0.0
7080,2010,10,24,0,262.0,12,13.0,1019.0,NW,3.57,0,0,0.35769823883312546,-0.9338372288229252,1.0,0.0,3.57,0.0,0.0
7081,2010,10,24,1,256.0,12,13.0,1019.0,NW,4.46,0,1,0.35836794954529955,-0.933580426497202,1.0,0.0,4.46,0.0,0.0
7082,2010,10,24,2,251.0,13,13.0,1018.0,NW,6.25,0,2,0.3590374758915457,-0.9333231438818109,1.0,0.0,6.25,0.0,0.0
7083,2010,10,24,3,259.0,13,13.0,1018.0,NW,8.04,0,3,0.3597068175274161,-0.9330653811091152,1.0,0.0,8.04,0.0,0.0
7084,2010,10,24,4,260.0,13,13.0,1018.0,NW,9.83,0,4,0.3603759741085646,-0.9328071383117216,1.0,0.0,9.83,0.0,0.0
7085,2010,10,24,5,252.0,13,13.0,1018.0,NW,11.62,0,5,0.3610449452907338,-0.9325484156224872,0.0,0.0,11.62,0.0,0.0
7086,2010,10,24,6,234.0,13,13.0,1018.0,NW,13.41,0,6,0.36171373072976737,-0.9322892131745134,0.0,0.0,13.41,0.0,0.0
7087,2010,10,24,7,212.0,13,13.0,1018.0,NE,1.79,0,7,0.3623823300816011,-0.93202953110115,1.0,1.79,0.0,0.0,0.0
7088,2010,10,24,8,218.0,12,13.0,1020.0,NE,7.6,0,8,0.3630507430022667,-0.9317693695359932,1.0,7.6,0.0,0.0,0.0
7089,2010,10,24,9,63.0,9,11.0,1022.0,NE,13.41,0,9,0.3637189691478949,-0.9315087286128846,1.0,13.41,0.0,0.0,0.0
7090,2010,10,24,10,13.0,7,9.0,1024.0,NE,19.22,0,10,0.3643870081747071,-0.9312476084659148,1.0,19.22,0.0,0.0,0.0
7091,2010,10,24,11,11.0,6,8.0,1025.0,NE,27.27,0,11,0.3650548597390263,-0.9309860092294191,1.0,27.27,0.0,0.0,0.0
7092,2010,10,24,12,12.0,5,7.0,1026.0,NE,35.32,0,12,0.3657225234972689,-0.9307239310379796,0.0,35.32,0.0,0.0,0.0
7093,2010,10,24,13,12.0,4,7.0,1025.0,NE,43.37,0,13,0.3663899991059487,-0.9304613740264251,0.0,43.37,0.0,0.0,0.0
7094,2010,10,24,14,8.0,3,7.0,1025.0,NE,50.52,0,0,0.3670572862216762,-0.9301983383298308,1.0,50.52,0.0,0.0,0.0
7095,2010,10,24,15,9.0,3,7.0,1025.0,NE,56.33,0,0,0.3677243845011591,-0.9299348240835179,1.0,56.33,0.0,0.0,0.0
7096,2010,10,24,16,10.0,2,8.0,1025.0,NE,61.25,0,0,0.3683912936012021,-0.9296708314230544,1.0,61.25,0.0,0.0,0.0
7097,2010,10,24,17,11.0,2,8.0,1026.0,NE,65.27,0,0,0.3690580131787062,-0.9294063604842534,1.0,65.27,0.0,0.0,0.0
